image_id,filename,coordinateX,coordinateY,Tumor,Scanner,Origin,Species,expert1,expert2,expert3,majority
876.png,247.tiff,2807,1187,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
877.png,247.tiff,4636,1707,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
878.png,247.tiff,6193,1675,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
879.png,247.tiff,2412,1984,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
880.png,247.tiff,3461,2708,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
881.png,247.tiff,5593,2664,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
882.png,247.tiff,1017,3060,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
883.png,247.tiff,653,3573,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
884.png,247.tiff,2642,3077,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
885.png,247.tiff,5035,3369,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
886.png,247.tiff,1586,3737,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
887.png,247.tiff,5284,4155,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
888.png,247.tiff,2656,4903,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
889.png,247.tiff,3182,4624,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
890.png,249.tiff,1243,228,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
891.png,249.tiff,3317,445,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
892.png,249.tiff,3344,581,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
893.png,249.tiff,3083,269,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
894.png,249.tiff,3025,306,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
895.png,249.tiff,3409,227,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
896.png,249.tiff,3487,177,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
897.png,249.tiff,3611,621,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
898.png,249.tiff,4004,767,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
899.png,249.tiff,4013,838,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
900.png,249.tiff,4232,753,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
901.png,249.tiff,4321,964,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
902.png,249.tiff,4277,498,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
903.png,249.tiff,4325,456,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
904.png,249.tiff,3663,754,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
905.png,249.tiff,3402,837,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
906.png,249.tiff,4749,753,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
907.png,249.tiff,4938,862,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
908.png,249.tiff,6390,107,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
909.png,249.tiff,586,1614,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
910.png,249.tiff,57,2052,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
911.png,249.tiff,2275,1064,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
912.png,249.tiff,2751,1419,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
913.png,249.tiff,2878,1471,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
914.png,249.tiff,2972,1333,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
915.png,249.tiff,2453,1531,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
916.png,249.tiff,3022,1342,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
917.png,249.tiff,3069,1093,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
918.png,249.tiff,3438,1203,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
919.png,249.tiff,3302,1346,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
920.png,249.tiff,4061,1612,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
921.png,249.tiff,4049,1763,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
922.png,249.tiff,5003,1049,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
923.png,249.tiff,5155,1067,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
924.png,249.tiff,5458,1409,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
925.png,249.tiff,5269,1458,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
926.png,249.tiff,5928,1201,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
927.png,249.tiff,6223,1348,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
928.png,249.tiff,1801,2282,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
929.png,249.tiff,2831,2671,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
930.png,249.tiff,3339,2279,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
931.png,249.tiff,3451,2233,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
932.png,249.tiff,3766,2013,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
933.png,249.tiff,4151,1986,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
934.png,249.tiff,4168,2352,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
935.png,249.tiff,4061,2465,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
936.png,249.tiff,4047,2584,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
937.png,249.tiff,3900,2635,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
938.png,249.tiff,3751,2618,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
939.png,249.tiff,3140,2264,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
940.png,249.tiff,4397,2181,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
941.png,249.tiff,4629,1947,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
942.png,249.tiff,4619,2469,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
943.png,249.tiff,5668,2073,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
944.png,249.tiff,6194,2186,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
945.png,249.tiff,39,2983,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
946.png,249.tiff,84,2987,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
947.png,249.tiff,1077,3590,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
948.png,249.tiff,724,2760,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
949.png,249.tiff,1720,3547,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
950.png,249.tiff,2819,3032,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
951.png,249.tiff,2861,3146,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
952.png,249.tiff,2667,2994,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
953.png,249.tiff,3635,2973,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
954.png,249.tiff,3097,3272,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
955.png,249.tiff,3321,3396,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
956.png,249.tiff,4123,3155,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
957.png,249.tiff,3347,2904,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
958.png,249.tiff,4883,2975,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
959.png,249.tiff,4573,3289,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
960.png,249.tiff,4888,3593,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
961.png,249.tiff,4923,3579,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
962.png,249.tiff,4967,3558,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
963.png,249.tiff,5633,3084,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
964.png,249.tiff,4577,2814,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
965.png,249.tiff,740,3920,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
966.png,249.tiff,722,3668,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
967.png,249.tiff,888,3859,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
968.png,249.tiff,1139,3849,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
969.png,249.tiff,1401,4195,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
970.png,249.tiff,729,4333,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
971.png,249.tiff,701,4425,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
972.png,249.tiff,1969,4218,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
973.png,249.tiff,1973,4321,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
974.png,249.tiff,3472,3976,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
975.png,249.tiff,3694,4356,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
976.png,249.tiff,3223,4482,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
977.png,249.tiff,3995,4464,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
978.png,249.tiff,4185,4525,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
979.png,249.tiff,4475,4036,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
980.png,249.tiff,4603,4206,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
981.png,249.tiff,5317,4132,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
982.png,249.tiff,5431,4180,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
983.png,249.tiff,5688,4056,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
984.png,249.tiff,5774,3993,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
985.png,249.tiff,5107,4119,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
986.png,249.tiff,4877,3669,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
987.png,249.tiff,6509,4294,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
988.png,249.tiff,982,4787,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
989.png,249.tiff,1090,4842,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
990.png,249.tiff,1171,4646,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
991.png,249.tiff,1563,4746,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
992.png,249.tiff,2335,4621,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
993.png,249.tiff,3327,4790,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
994.png,249.tiff,3109,4574,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
995.png,249.tiff,4515,4685,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
996.png,249.tiff,6224,4890,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
997.png,249.tiff,6042,432,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
998.png,249.tiff,2483,1520,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
999.png,249.tiff,6067,594,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1000.png,249.tiff,4441,2185,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
1001.png,249.tiff,4199,1985,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
1002.png,251.tiff,907,734,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1003.png,251.tiff,1885,147,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
1004.png,251.tiff,526,1380,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1005.png,251.tiff,1762,1354,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1006.png,251.tiff,2159,1640,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1007.png,251.tiff,2743,1750,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1008.png,251.tiff,2373,1404,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1009.png,251.tiff,4683,1386,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
1010.png,251.tiff,916,2378,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1011.png,251.tiff,1431,2434,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1012.png,251.tiff,2235,1945,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1013.png,251.tiff,2597,2242,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1014.png,251.tiff,2343,2150,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1015.png,251.tiff,4198,2435,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1016.png,251.tiff,3829,1958,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1017.png,251.tiff,4430,2278,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1018.png,251.tiff,251,3204,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1019.png,251.tiff,513,3000,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1020.png,251.tiff,800,3054,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1021.png,251.tiff,1110,3057,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1022.png,251.tiff,629,3521,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1023.png,251.tiff,1514,3520,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1024.png,251.tiff,2084,3476,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1025.png,251.tiff,2037,2940,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
1026.png,251.tiff,3669,3114,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1027.png,251.tiff,3177,3536,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1028.png,251.tiff,4672,3561,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1029.png,251.tiff,5812,3053,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
1030.png,251.tiff,6483,3062,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1031.png,251.tiff,1207,4149,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1032.png,251.tiff,429,4308,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1033.png,251.tiff,4768,3818,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
1034.png,251.tiff,5261,4419,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1035.png,251.tiff,5951,4295,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1036.png,251.tiff,6217,4057,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1037.png,251.tiff,6413,4462,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1038.png,251.tiff,1239,4730,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1039.png,251.tiff,2144,4919,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1040.png,251.tiff,6097,4875,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1041.png,251.tiff,610,4282,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1042.png,251.tiff,6452,2124,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1043.png,251.tiff,5590,1535,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1044.png,252.tiff,688,161,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1045.png,252.tiff,780,616,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1046.png,252.tiff,43,853,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1047.png,252.tiff,4688,327,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1048.png,252.tiff,1942,1040,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1049.png,252.tiff,5482,1683,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1050.png,252.tiff,5723,1562,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
1051.png,252.tiff,5397,1949,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1052.png,252.tiff,576,2334,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1053.png,252.tiff,970,2613,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1054.png,252.tiff,1324,1911,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1055.png,252.tiff,1687,2111,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1056.png,252.tiff,1732,1976,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1057.png,252.tiff,2015,2096,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1058.png,252.tiff,3830,2647,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1059.png,252.tiff,5757,2655,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1060.png,252.tiff,672,3619,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1061.png,252.tiff,2376,3496,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1062.png,252.tiff,2569,3325,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
1063.png,252.tiff,3678,3005,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1064.png,252.tiff,4840,3108,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
1065.png,252.tiff,5748,3066,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1066.png,252.tiff,1773,3821,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1067.png,252.tiff,3181,4212,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
1068.png,252.tiff,4235,4436,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1069.png,252.tiff,5502,4003,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1070.png,252.tiff,342,4669,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1071.png,252.tiff,4223,4725,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1072.png,252.tiff,5907,4327,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
1073.png,252.tiff,73,1321,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
1074.png,253.tiff,152,194,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1075.png,253.tiff,2864,924,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1076.png,253.tiff,2534,20,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1077.png,253.tiff,1818,839,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1078.png,253.tiff,4283,551,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1079.png,253.tiff,5359,824,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1080.png,253.tiff,5478,17,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1081.png,253.tiff,5057,66,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1082.png,253.tiff,210,1141,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1083.png,253.tiff,305,1458,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1084.png,253.tiff,2740,1780,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1085.png,253.tiff,2757,1355,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1086.png,253.tiff,2358,1350,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
1087.png,253.tiff,3937,1778,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1088.png,253.tiff,3349,1001,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1089.png,253.tiff,668,2197,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1090.png,253.tiff,771,2330,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1091.png,253.tiff,834,2236,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
1092.png,253.tiff,161,2589,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1093.png,253.tiff,2571,2259,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1094.png,253.tiff,2619,2089,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1095.png,253.tiff,4799,2339,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1096.png,253.tiff,5312,2594,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1097.png,253.tiff,5445,2709,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF
1098.png,253.tiff,5671,2013,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1099.png,253.tiff,5962,2426,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1100.png,253.tiff,6365,2318,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1101.png,253.tiff,475,3137,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1102.png,253.tiff,1440,3583,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1103.png,253.tiff,2387,3369,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1104.png,253.tiff,2406,3336,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1105.png,253.tiff,2287,3164,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
1106.png,253.tiff,2282,3236,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1107.png,253.tiff,2851,3233,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1108.png,253.tiff,2549,3538,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1109.png,253.tiff,2183,3520,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
1110.png,253.tiff,1735,3584,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1111.png,253.tiff,4327,3040,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1112.png,253.tiff,4598,3233,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1113.png,253.tiff,6568,3185,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1114.png,253.tiff,1242,4326,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1115.png,253.tiff,1658,3979,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1116.png,253.tiff,1601,4136,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1117.png,253.tiff,2073,4375,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1118.png,253.tiff,2319,4316,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1119.png,253.tiff,2397,4156,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1120.png,253.tiff,2464,4171,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1121.png,253.tiff,2911,4423,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF
1122.png,253.tiff,2260,4014,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1123.png,253.tiff,1911,3984,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1124.png,253.tiff,2037,4255,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF
1125.png,253.tiff,2130,3666,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
1126.png,253.tiff,3201,4163,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF
