image_id,image_path,final_label,numeric_label,status,error_message,number_of_components,tissue_area,chromatin_area,warning_empty_mask,warning_too_large_mask,warning_tissue_almost_empty,warning_too_many_components,warning_selected_empty_but_raw_not_empty,warning_central_fallback_used
2657.png,data/raw/images/2657.png,NMF,0,success,,31,16383,1360,False,False,False,True,False,False
2658.png,data/raw/images/2658.png,NMF,0,success,,22,16384,2146,False,False,False,True,False,False
2659.png,data/raw/images/2659.png,NMF,0,success,,33,15999,3207,False,False,False,True,False,False
2660.png,data/raw/images/2660.png,NMF,0,success,,11,15946,984,False,False,False,False,False,False
2661.png,data/raw/images/2661.png,AMF,1,success,,19,16220,1505,False,False,False,False,False,False
2662.png,data/raw/images/2662.png,AMF,1,success,,19,16028,1288,False,False,False,False,False,False
2663.png,data/raw/images/2663.png,NMF,0,success,,13,15955,914,False,False,False,False,False,False
2664.png,data/raw/images/2664.png,NMF,0,success,,12,15837,1179,False,False,False,False,False,False
2665.png,data/raw/images/2665.png,AMF,1,success,,17,16009,1458,False,False,False,False,False,False
2666.png,data/raw/images/2666.png,NMF,0,success,,18,15917,1379,False,False,False,False,False,False
2667.png,data/raw/images/2667.png,NMF,0,success,,21,15804,1503,False,False,False,True,False,False
2668.png,data/raw/images/2668.png,NMF,0,success,,12,16085,915,False,False,False,False,False,False
2669.png,data/raw/images/2669.png,NMF,0,success,,24,16213,1272,False,False,False,True,False,False
2670.png,data/raw/images/2670.png,NMF,0,success,,14,16135,1072,False,False,False,False,False,False
2671.png,data/raw/images/2671.png,NMF,0,success,,18,16057,1243,False,False,False,False,False,False
2672.png,data/raw/images/2672.png,NMF,0,success,,26,16172,1660,False,False,False,True,False,False
2673.png,data/raw/images/2673.png,NMF,0,success,,16,16066,1038,False,False,False,False,False,False
2674.png,data/raw/images/2674.png,NMF,0,success,,21,15917,1214,False,False,False,True,False,False
2675.png,data/raw/images/2675.png,NMF,0,success,,16,16149,990,False,False,False,False,False,False
2676.png,data/raw/images/2676.png,NMF,0,success,,24,16197,1282,False,False,False,True,False,False
2677.png,data/raw/images/2677.png,NMF,0,success,,18,16125,1034,False,False,False,False,False,False
2678.png,data/raw/images/2678.png,NMF,0,success,,18,15943,1271,False,False,False,False,False,False
2679.png,data/raw/images/2679.png,NMF,0,success,,16,16027,1269,False,False,False,False,False,False
2680.png,data/raw/images/2680.png,NMF,0,success,,20,15956,1237,False,False,False,False,False,False
2681.png,data/raw/images/2681.png,NMF,0,success,,12,16030,1128,False,False,False,False,False,False
2682.png,data/raw/images/2682.png,NMF,0,success,,19,15969,1164,False,False,False,False,False,False
2683.png,data/raw/images/2683.png,NMF,0,success,,21,16099,1434,False,False,False,True,False,False
2684.png,data/raw/images/2684.png,NMF,0,success,,18,15833,1160,False,False,False,False,False,False
2685.png,data/raw/images/2685.png,NMF,0,success,,16,15754,1035,False,False,False,False,False,False
2686.png,data/raw/images/2686.png,NMF,0,success,,16,15741,1248,False,False,False,False,False,False
2687.png,data/raw/images/2687.png,NMF,0,success,,21,15519,1222,False,False,False,True,False,False
2688.png,data/raw/images/2688.png,NMF,0,success,,17,16095,1223,False,False,False,False,False,False
2689.png,data/raw/images/2689.png,NMF,0,success,,16,15984,1115,False,False,False,False,False,False
2690.png,data/raw/images/2690.png,NMF,0,success,,13,16091,1051,False,False,False,False,False,False
2691.png,data/raw/images/2691.png,NMF,0,success,,25,16142,1548,False,False,False,True,False,False
2692.png,data/raw/images/2692.png,NMF,0,success,,21,15991,1511,False,False,False,True,False,False
2693.png,data/raw/images/2693.png,NMF,0,success,,20,15961,1529,False,False,False,False,False,False
2694.png,data/raw/images/2694.png,NMF,0,success,,15,16006,1050,False,False,False,False,False,False
2696.png,data/raw/images/2696.png,NMF,0,success,,18,16126,1316,False,False,False,False,False,False
2698.png,data/raw/images/2698.png,NMF,0,success,,21,16108,1319,False,False,False,True,False,False
2699.png,data/raw/images/2699.png,NMF,0,success,,18,15987,1457,False,False,False,False,False,False
2700.png,data/raw/images/2700.png,NMF,0,success,,22,16127,1492,False,False,False,True,False,False
2701.png,data/raw/images/2701.png,NMF,0,success,,11,16244,1330,False,False,False,False,False,False
2702.png,data/raw/images/2702.png,NMF,0,success,,21,16082,1660,False,False,False,True,False,False
2703.png,data/raw/images/2703.png,NMF,0,success,,12,15954,1248,False,False,False,False,False,False
2704.png,data/raw/images/2704.png,NMF,0,success,,18,15809,1065,False,False,False,False,False,False
2705.png,data/raw/images/2705.png,NMF,0,success,,17,16012,1001,False,False,False,False,False,False
2706.png,data/raw/images/2706.png,NMF,0,success,,12,16240,893,False,False,False,False,False,False
2708.png,data/raw/images/2708.png,NMF,0,success,,18,16066,1635,False,False,False,False,False,False
2709.png,data/raw/images/2709.png,NMF,0,success,,22,16133,1137,False,False,False,True,False,False
2710.png,data/raw/images/2710.png,NMF,0,success,,24,15899,938,False,False,False,True,False,False
2711.png,data/raw/images/2711.png,NMF,0,success,,28,16084,1245,False,False,False,True,False,False
2712.png,data/raw/images/2712.png,NMF,0,success,,31,16190,1235,False,False,False,True,False,False
2713.png,data/raw/images/2713.png,NMF,0,success,,20,15639,1190,False,False,False,False,False,False
2714.png,data/raw/images/2714.png,AMF,1,success,,11,16211,724,False,False,False,False,False,False
2715.png,data/raw/images/2715.png,NMF,0,success,,32,15915,1555,False,False,False,True,False,False
2716.png,data/raw/images/2716.png,NMF,0,success,,15,15782,719,False,False,False,False,False,False
2717.png,data/raw/images/2717.png,NMF,0,success,,15,15678,610,False,False,False,False,False,False
2718.png,data/raw/images/2718.png,NMF,0,success,,15,15870,936,False,False,False,False,False,False
2719.png,data/raw/images/2719.png,NMF,0,success,,16,15723,862,False,False,False,False,False,False
2720.png,data/raw/images/2720.png,AMF,1,success,,19,15096,886,False,False,False,False,False,False
2721.png,data/raw/images/2721.png,NMF,0,success,,19,15466,1306,False,False,False,False,False,False
2722.png,data/raw/images/2722.png,NMF,0,success,,20,15962,1193,False,False,False,False,False,False
2723.png,data/raw/images/2723.png,NMF,0,success,,20,15486,782,False,False,False,False,False,False
2724.png,data/raw/images/2724.png,NMF,0,success,,29,15847,1199,False,False,False,True,False,False
2725.png,data/raw/images/2725.png,NMF,0,success,,15,16075,915,False,False,False,False,False,False
2726.png,data/raw/images/2726.png,NMF,0,success,,19,15637,985,False,False,False,False,False,False
2727.png,data/raw/images/2727.png,NMF,0,success,,15,15355,1224,False,False,False,False,False,False
2728.png,data/raw/images/2728.png,NMF,0,success,,20,15894,781,False,False,False,False,False,False
2729.png,data/raw/images/2729.png,NMF,0,success,,18,15358,1162,False,False,False,False,False,False
2730.png,data/raw/images/2730.png,AMF,1,success,,31,15934,1076,False,False,False,True,False,False
2731.png,data/raw/images/2731.png,AMF,1,success,,21,15895,1228,False,False,False,True,False,False
2732.png,data/raw/images/2732.png,NMF,0,success,,35,16015,1316,False,False,False,True,False,False
2733.png,data/raw/images/2733.png,NMF,0,success,,6,15743,462,False,False,False,False,False,False
2734.png,data/raw/images/2734.png,NMF,0,success,,14,15309,838,False,False,False,False,False,False
2735.png,data/raw/images/2735.png,NMF,0,success,,23,15426,1050,False,False,False,True,False,False
2737.png,data/raw/images/2737.png,NMF,0,success,,16,16005,1111,False,False,False,False,False,False
2738.png,data/raw/images/2738.png,NMF,0,success,,20,16058,825,False,False,False,False,False,False
2739.png,data/raw/images/2739.png,NMF,0,success,,21,16090,928,False,False,False,True,False,False
2740.png,data/raw/images/2740.png,NMF,0,success,,20,15729,1014,False,False,False,False,False,False
2741.png,data/raw/images/2741.png,NMF,0,success,,24,16018,1089,False,False,False,True,False,False
2742.png,data/raw/images/2742.png,NMF,0,success,,20,16086,817,False,False,False,False,False,False
2743.png,data/raw/images/2743.png,NMF,0,success,,23,16050,953,False,False,False,True,False,False
2744.png,data/raw/images/2744.png,NMF,0,success,,16,15704,1405,False,False,False,False,False,False
2745.png,data/raw/images/2745.png,NMF,0,success,,36,16119,1830,False,False,False,True,False,False
2746.png,data/raw/images/2746.png,NMF,0,success,,13,15847,958,False,False,False,False,False,False
2747.png,data/raw/images/2747.png,NMF,0,success,,26,15773,951,False,False,False,True,False,False
2748.png,data/raw/images/2748.png,NMF,0,success,,11,15925,891,False,False,False,False,False,False
2749.png,data/raw/images/2749.png,NMF,0,success,,22,16014,1083,False,False,False,True,False,False
2750.png,data/raw/images/2750.png,NMF,0,success,,10,15886,713,False,False,False,False,False,False
2751.png,data/raw/images/2751.png,NMF,0,success,,24,15797,1041,False,False,False,True,False,False
2752.png,data/raw/images/2752.png,NMF,0,success,,25,15851,1622,False,False,False,True,False,False
2753.png,data/raw/images/2753.png,NMF,0,success,,32,16109,1228,False,False,False,True,False,False
2754.png,data/raw/images/2754.png,NMF,0,success,,14,15840,791,False,False,False,False,False,False
2755.png,data/raw/images/2755.png,NMF,0,success,,40,15983,1457,False,False,False,True,False,False
2756.png,data/raw/images/2756.png,NMF,0,success,,15,15389,1196,False,False,False,False,False,False
2757.png,data/raw/images/2757.png,NMF,0,success,,21,15643,964,False,False,False,True,False,False
2758.png,data/raw/images/2758.png,NMF,0,success,,22,15694,1697,False,False,False,True,False,False
2759.png,data/raw/images/2759.png,NMF,0,success,,22,15649,2004,False,False,False,True,False,False
2760.png,data/raw/images/2760.png,NMF,0,success,,26,16249,1425,False,False,False,True,False,False
2761.png,data/raw/images/2761.png,NMF,0,success,,21,15976,993,False,False,False,True,False,False
2762.png,data/raw/images/2762.png,NMF,0,success,,27,16148,1540,False,False,False,True,False,False
2763.png,data/raw/images/2763.png,NMF,0,success,,37,16055,1578,False,False,False,True,False,False
2764.png,data/raw/images/2764.png,NMF,0,success,,17,15613,1433,False,False,False,False,False,False
2765.png,data/raw/images/2765.png,NMF,0,success,,35,15618,1612,False,False,False,True,False,False
2766.png,data/raw/images/2766.png,NMF,0,success,,22,15945,1575,False,False,False,True,False,False
2767.png,data/raw/images/2767.png,NMF,0,success,,16,15872,1024,False,False,False,False,False,False
2768.png,data/raw/images/2768.png,NMF,0,success,,16,15768,893,False,False,False,False,False,False
2769.png,data/raw/images/2769.png,NMF,0,success,,30,15865,1324,False,False,False,True,False,False
2770.png,data/raw/images/2770.png,NMF,0,success,,13,15384,774,False,False,False,False,False,False
2771.png,data/raw/images/2771.png,NMF,0,success,,20,16010,1150,False,False,False,False,False,False
2772.png,data/raw/images/2772.png,NMF,0,success,,16,15710,1087,False,False,False,False,False,False
2773.png,data/raw/images/2773.png,NMF,0,success,,24,15839,1003,False,False,False,True,False,False
2774.png,data/raw/images/2774.png,NMF,0,success,,35,15858,2632,False,False,False,True,False,False
2775.png,data/raw/images/2775.png,NMF,0,success,,28,15606,1268,False,False,False,True,False,False
2776.png,data/raw/images/2776.png,NMF,0,success,,17,15900,897,False,False,False,False,False,False
2777.png,data/raw/images/2777.png,NMF,0,success,,10,15400,1060,False,False,False,False,False,False
2778.png,data/raw/images/2778.png,NMF,0,success,,22,15881,1082,False,False,False,True,False,False
2779.png,data/raw/images/2779.png,NMF,0,success,,32,15864,1341,False,False,False,True,False,False
2780.png,data/raw/images/2780.png,AMF,1,success,,18,15865,776,False,False,False,False,False,False
2781.png,data/raw/images/2781.png,NMF,0,success,,20,15787,1453,False,False,False,False,False,False
2782.png,data/raw/images/2782.png,NMF,0,success,,26,15810,1078,False,False,False,True,False,False
2783.png,data/raw/images/2783.png,NMF,0,success,,27,15389,1205,False,False,False,True,False,False
2784.png,data/raw/images/2784.png,NMF,0,success,,25,15878,1363,False,False,False,True,False,False
2785.png,data/raw/images/2785.png,NMF,0,success,,18,16111,981,False,False,False,False,False,False
2786.png,data/raw/images/2786.png,NMF,0,success,,20,15527,1119,False,False,False,False,False,False
2787.png,data/raw/images/2787.png,NMF,0,success,,26,15891,975,False,False,False,True,False,False
2788.png,data/raw/images/2788.png,AMF,1,success,,32,15815,1334,False,False,False,True,False,False
2789.png,data/raw/images/2789.png,NMF,0,success,,14,16137,808,False,False,False,False,False,False
2790.png,data/raw/images/2790.png,AMF,1,success,,25,15693,1075,False,False,False,True,False,False
2791.png,data/raw/images/2791.png,NMF,0,success,,16,15406,1020,False,False,False,False,False,False
2792.png,data/raw/images/2792.png,NMF,0,success,,32,15799,1146,False,False,False,True,False,False
2793.png,data/raw/images/2793.png,NMF,0,success,,30,15920,1077,False,False,False,True,False,False
2794.png,data/raw/images/2794.png,NMF,0,success,,15,15673,784,False,False,False,False,False,False
2795.png,data/raw/images/2795.png,NMF,0,success,,10,14797,1210,False,False,False,False,False,False
2796.png,data/raw/images/2796.png,NMF,0,success,,18,15609,1712,False,False,False,False,False,False
2797.png,data/raw/images/2797.png,NMF,0,success,,25,15921,1785,False,False,False,True,False,False
2798.png,data/raw/images/2798.png,NMF,0,success,,14,15810,1533,False,False,False,False,False,False
2799.png,data/raw/images/2799.png,AMF,1,success,,16,15772,1162,False,False,False,False,False,False
2800.png,data/raw/images/2800.png,NMF,0,success,,25,15976,1236,False,False,False,True,False,False
2801.png,data/raw/images/2801.png,NMF,0,success,,14,15996,1144,False,False,False,False,False,False
2802.png,data/raw/images/2802.png,NMF,0,success,,22,15538,1400,False,False,False,True,False,False
2803.png,data/raw/images/2803.png,NMF,0,success,,19,16107,1023,False,False,False,False,False,False
2804.png,data/raw/images/2804.png,NMF,0,success,,20,15880,1107,False,False,False,False,False,False
2805.png,data/raw/images/2805.png,NMF,0,success,,12,15952,1041,False,False,False,False,False,False
2806.png,data/raw/images/2806.png,NMF,0,success,,18,15667,846,False,False,False,False,False,False
2807.png,data/raw/images/2807.png,NMF,0,success,,19,16033,1450,False,False,False,False,False,False
2808.png,data/raw/images/2808.png,NMF,0,success,,20,15956,857,False,False,False,False,False,False
2809.png,data/raw/images/2809.png,NMF,0,success,,21,15930,850,False,False,False,True,False,False
2810.png,data/raw/images/2810.png,NMF,0,success,,18,15804,1116,False,False,False,False,False,False
2811.png,data/raw/images/2811.png,NMF,0,success,,15,15753,978,False,False,False,False,False,False
2812.png,data/raw/images/2812.png,NMF,0,success,,25,15966,1013,False,False,False,True,False,False
2813.png,data/raw/images/2813.png,NMF,0,success,,17,15647,1172,False,False,False,False,False,False
2816.png,data/raw/images/2816.png,NMF,0,success,,14,15400,1178,False,False,False,False,False,False
2818.png,data/raw/images/2818.png,NMF,0,success,,19,15852,1477,False,False,False,False,False,False
2819.png,data/raw/images/2819.png,NMF,0,success,,26,15816,1386,False,False,False,True,False,False
