image_id,filename,coordinateX,coordinateY,Tumor,Scanner,Origin,Species,expert1,expert2,expert3,majority,source_csv_image_id,image_id_for_processing,image_path,final_label,numeric_label
2067.png,270.tiff,5562,3150,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2067.png,2067.png,data/raw/images/2067.png,NMF,0
2068.png,270.tiff,5568,3481,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2068.png,2068.png,data/raw/images/2068.png,NMF,0
2069.png,270.tiff,5360,2939,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2069.png,2069.png,data/raw/images/2069.png,NMF,0
2071.png,270.tiff,435,4035,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2071.png,2071.png,data/raw/images/2071.png,NMF,0
2072.png,270.tiff,164,3677,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2072.png,2072.png,data/raw/images/2072.png,NMF,0
2073.png,270.tiff,819,4481,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2073.png,2073.png,data/raw/images/2073.png,NMF,0
2074.png,270.tiff,949,4269,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2074.png,2074.png,data/raw/images/2074.png,NMF,0
2075.png,270.tiff,908,4053,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2075.png,2075.png,data/raw/images/2075.png,NMF,0
2076.png,270.tiff,957,4152,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2076.png,2076.png,data/raw/images/2076.png,NMF,0
2077.png,270.tiff,1517,4179,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2077.png,2077.png,data/raw/images/2077.png,NMF,0
2078.png,270.tiff,2142,4403,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2078.png,2078.png,data/raw/images/2078.png,NMF,0
2079.png,270.tiff,3796,4304,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2079.png,2079.png,data/raw/images/2079.png,NMF,0
2080.png,270.tiff,3742,4229,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF,2080.png,2080.png,data/raw/images/2080.png,AMF,1
2081.png,270.tiff,3990,3684,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2081.png,2081.png,data/raw/images/2081.png,NMF,0
2082.png,270.tiff,3733,3650,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2082.png,2082.png,data/raw/images/2082.png,NMF,0
2083.png,270.tiff,4326,4391,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2083.png,2083.png,data/raw/images/2083.png,NMF,0
2084.png,270.tiff,4956,4381,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2084.png,2084.png,data/raw/images/2084.png,NMF,0
2085.png,270.tiff,5297,3779,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2085.png,2085.png,data/raw/images/2085.png,NMF,0
2086.png,270.tiff,5434,3775,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2086.png,2086.png,data/raw/images/2086.png,NMF,0
2087.png,270.tiff,6009,3952,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2087.png,2087.png,data/raw/images/2087.png,NMF,0
2088.png,270.tiff,6511,3737,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2088.png,2088.png,data/raw/images/2088.png,NMF,0
2089.png,270.tiff,5945,3642,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2089.png,2089.png,data/raw/images/2089.png,NMF,0
2090.png,270.tiff,1554,4642,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2090.png,2090.png,data/raw/images/2090.png,NMF,0
2091.png,270.tiff,980,4571,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2091.png,2091.png,data/raw/images/2091.png,NMF,0
2092.png,270.tiff,1825,4644,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2092.png,2092.png,data/raw/images/2092.png,NMF,0
2093.png,270.tiff,3242,4742,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2093.png,2093.png,data/raw/images/2093.png,NMF,0
2094.png,270.tiff,4007,4572,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2094.png,2094.png,data/raw/images/2094.png,NMF,0
2095.png,270.tiff,3810,4809,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2095.png,2095.png,data/raw/images/2095.png,NMF,0
2096.png,270.tiff,5003,4490,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2096.png,2096.png,data/raw/images/2096.png,NMF,0
2097.png,270.tiff,4484,4686,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2097.png,2097.png,data/raw/images/2097.png,NMF,0
2098.png,270.tiff,2288,2809,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2098.png,2098.png,data/raw/images/2098.png,NMF,0
2099.png,270.tiff,3917,3624,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2099.png,2099.png,data/raw/images/2099.png,NMF,0
2100.png,270.tiff,1727,1004,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2100.png,2100.png,data/raw/images/2100.png,NMF,0
2101.png,270.tiff,1117,265,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2101.png,2101.png,data/raw/images/2101.png,NMF,0
2103.png,270.tiff,2531,2160,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2103.png,2103.png,data/raw/images/2103.png,NMF,0
2104.png,270.tiff,4888,1756,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2104.png,2104.png,data/raw/images/2104.png,NMF,0
2105.png,271.tiff,471,533,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2105.png,2105.png,data/raw/images/2105.png,NMF,0
2106.png,271.tiff,920,101,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2106.png,2106.png,data/raw/images/2106.png,NMF,0
2108.png,271.tiff,2165,338,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2108.png,2108.png,data/raw/images/2108.png,NMF,0
2109.png,271.tiff,2378,619,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2109.png,2109.png,data/raw/images/2109.png,NMF,0
2110.png,271.tiff,2468,604,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2110.png,2110.png,data/raw/images/2110.png,NMF,0
2111.png,271.tiff,2270,939,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2111.png,2111.png,data/raw/images/2111.png,NMF,0
2112.png,271.tiff,2551,218,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2112.png,2112.png,data/raw/images/2112.png,NMF,0
2113.png,271.tiff,2712,1210,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2113.png,2113.png,data/raw/images/2113.png,NMF,0
2114.png,271.tiff,2158,475,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2114.png,2114.png,data/raw/images/2114.png,NMF,0
2115.png,271.tiff,3234,307,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF,2115.png,2115.png,data/raw/images/2115.png,AMF,1
2116.png,271.tiff,2970,364,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2116.png,2116.png,data/raw/images/2116.png,NMF,0
2117.png,271.tiff,3308,726,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2117.png,2117.png,data/raw/images/2117.png,NMF,0
2118.png,271.tiff,3813,740,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2118.png,2118.png,data/raw/images/2118.png,NMF,0
2119.png,271.tiff,4049,566,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2119.png,2119.png,data/raw/images/2119.png,NMF,0
2120.png,271.tiff,4361,226,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2120.png,2120.png,data/raw/images/2120.png,NMF,0
2121.png,271.tiff,5118,882,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2121.png,2121.png,data/raw/images/2121.png,NMF,0
2122.png,271.tiff,5587,832,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2122.png,2122.png,data/raw/images/2122.png,NMF,0
2123.png,271.tiff,5104,212,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF,2123.png,2123.png,data/raw/images/2123.png,AMF,1
2124.png,271.tiff,5055,195,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2124.png,2124.png,data/raw/images/2124.png,NMF,0
2125.png,271.tiff,5410,72,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2125.png,2125.png,data/raw/images/2125.png,NMF,0
2126.png,271.tiff,5583,626,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2126.png,2126.png,data/raw/images/2126.png,NMF,0
2127.png,271.tiff,6126,367,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF,2127.png,2127.png,data/raw/images/2127.png,AMF,1
2128.png,271.tiff,6398,144,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2128.png,2128.png,data/raw/images/2128.png,NMF,0
2129.png,271.tiff,6011,831,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF,2129.png,2129.png,data/raw/images/2129.png,AMF,1
2130.png,271.tiff,5921,516,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2130.png,2130.png,data/raw/images/2130.png,NMF,0
2133.png,271.tiff,718,1773,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2133.png,2133.png,data/raw/images/2133.png,NMF,0
2134.png,271.tiff,3795,1149,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2134.png,2134.png,data/raw/images/2134.png,NMF,0
2135.png,271.tiff,3584,1205,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2135.png,2135.png,data/raw/images/2135.png,NMF,0
2136.png,271.tiff,3412,1585,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF,2136.png,2136.png,data/raw/images/2136.png,AMF,1
2137.png,271.tiff,3517,976,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2137.png,2137.png,data/raw/images/2137.png,NMF,0
2138.png,271.tiff,2989,1548,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2138.png,2138.png,data/raw/images/2138.png,NMF,0
2139.png,271.tiff,4483,1362,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2139.png,2139.png,data/raw/images/2139.png,NMF,0
2140.png,271.tiff,4463,1093,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2140.png,2140.png,data/raw/images/2140.png,NMF,0
2141.png,271.tiff,4688,1384,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2141.png,2141.png,data/raw/images/2141.png,NMF,0
2142.png,271.tiff,4906,1440,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2142.png,2142.png,data/raw/images/2142.png,NMF,0
2143.png,271.tiff,5019,1308,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2143.png,2143.png,data/raw/images/2143.png,NMF,0
2144.png,271.tiff,4780,1137,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF,2144.png,2144.png,data/raw/images/2144.png,AMF,1
2145.png,271.tiff,4835,1825,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2145.png,2145.png,data/raw/images/2145.png,NMF,0
2146.png,271.tiff,4607,1733,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2146.png,2146.png,data/raw/images/2146.png,NMF,0
2147.png,271.tiff,5632,1839,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2147.png,2147.png,data/raw/images/2147.png,NMF,0
2148.png,271.tiff,5716,1839,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2148.png,2148.png,data/raw/images/2148.png,NMF,0
2149.png,271.tiff,5777,1428,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2149.png,2149.png,data/raw/images/2149.png,NMF,0
2150.png,271.tiff,6111,1215,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2150.png,2150.png,data/raw/images/2150.png,NMF,0
2152.png,271.tiff,319,2575,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2152.png,2152.png,data/raw/images/2152.png,NMF,0
2153.png,271.tiff,72,2612,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2153.png,2153.png,data/raw/images/2153.png,NMF,0
2154.png,271.tiff,1146,2108,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2154.png,2154.png,data/raw/images/2154.png,NMF,0
2155.png,271.tiff,1110,2275,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2155.png,2155.png,data/raw/images/2155.png,NMF,0
2156.png,271.tiff,2100,2166,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF,2156.png,2156.png,data/raw/images/2156.png,AMF,1
2157.png,271.tiff,2232,2203,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2157.png,2157.png,data/raw/images/2157.png,NMF,0
2158.png,271.tiff,1980,2326,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2158.png,2158.png,data/raw/images/2158.png,NMF,0
2159.png,271.tiff,1882,1934,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2159.png,2159.png,data/raw/images/2159.png,NMF,0
2160.png,271.tiff,2574,2331,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2160.png,2160.png,data/raw/images/2160.png,NMF,0
2161.png,271.tiff,2358,2427,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2161.png,2161.png,data/raw/images/2161.png,NMF,0
2162.png,271.tiff,2895,2084,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2162.png,2162.png,data/raw/images/2162.png,NMF,0
2163.png,271.tiff,1931,2454,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2163.png,2163.png,data/raw/images/2163.png,NMF,0
2164.png,271.tiff,3138,2257,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2164.png,2164.png,data/raw/images/2164.png,NMF,0
2165.png,271.tiff,3239,2438,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2165.png,2165.png,data/raw/images/2165.png,NMF,0
2166.png,271.tiff,3975,2441,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2166.png,2166.png,data/raw/images/2166.png,NMF,0
2167.png,271.tiff,5708,2448,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2167.png,2167.png,data/raw/images/2167.png,NMF,0
2168.png,271.tiff,5590,2090,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2168.png,2168.png,data/raw/images/2168.png,NMF,0
2169.png,271.tiff,351,2940,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2169.png,2169.png,data/raw/images/2169.png,NMF,0
2171.png,271.tiff,1833,3140,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2171.png,2171.png,data/raw/images/2171.png,NMF,0
2172.png,271.tiff,2250,2932,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2172.png,2172.png,data/raw/images/2172.png,NMF,0
2173.png,271.tiff,1687,2865,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2173.png,2173.png,data/raw/images/2173.png,NMF,0
2174.png,271.tiff,1660,2980,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2174.png,2174.png,data/raw/images/2174.png,NMF,0
2175.png,271.tiff,1585,3366,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2175.png,2175.png,data/raw/images/2175.png,NMF,0
2176.png,271.tiff,2247,3512,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2176.png,2176.png,data/raw/images/2176.png,NMF,0
2177.png,271.tiff,1923,3628,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2177.png,2177.png,data/raw/images/2177.png,NMF,0
2178.png,271.tiff,1580,3667,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2178.png,2178.png,data/raw/images/2178.png,NMF,0
2179.png,271.tiff,2246,3939,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2179.png,2179.png,data/raw/images/2179.png,NMF,0
2180.png,271.tiff,3934,3404,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2180.png,2180.png,data/raw/images/2180.png,NMF,0
2181.png,271.tiff,3895,3263,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2181.png,2181.png,data/raw/images/2181.png,NMF,0
2182.png,271.tiff,3769,3610,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2182.png,2182.png,data/raw/images/2182.png,NMF,0
2183.png,271.tiff,5032,3127,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2183.png,2183.png,data/raw/images/2183.png,NMF,0
2184.png,271.tiff,5297,3402,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2184.png,2184.png,data/raw/images/2184.png,NMF,0
2185.png,271.tiff,4456,2865,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2185.png,2185.png,data/raw/images/2185.png,NMF,0
2186.png,271.tiff,6509,2821,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2186.png,2186.png,data/raw/images/2186.png,NMF,0
2187.png,271.tiff,434,4000,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2187.png,2187.png,data/raw/images/2187.png,NMF,0
2188.png,271.tiff,1340,4333,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2188.png,2188.png,data/raw/images/2188.png,NMF,0
2189.png,271.tiff,1030,4128,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2189.png,2189.png,data/raw/images/2189.png,NMF,0
2190.png,271.tiff,1832,3830,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2190.png,2190.png,data/raw/images/2190.png,NMF,0
2191.png,271.tiff,3308,4026,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2191.png,2191.png,data/raw/images/2191.png,NMF,0
2192.png,271.tiff,3003,3908,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2192.png,2192.png,data/raw/images/2192.png,NMF,0
2193.png,271.tiff,4106,4245,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2193.png,2193.png,data/raw/images/2193.png,NMF,0
2194.png,271.tiff,4289,3818,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2194.png,2194.png,data/raw/images/2194.png,NMF,0
2195.png,271.tiff,3867,3817,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2195.png,2195.png,data/raw/images/2195.png,NMF,0
2196.png,271.tiff,3920,4346,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2196.png,2196.png,data/raw/images/2196.png,NMF,0
2197.png,271.tiff,4874,4127,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2197.png,2197.png,data/raw/images/2197.png,NMF,0
2198.png,271.tiff,5179,3781,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2198.png,2198.png,data/raw/images/2198.png,NMF,0
2199.png,271.tiff,5670,4035,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2199.png,2199.png,data/raw/images/2199.png,NMF,0
2200.png,271.tiff,5383,4031,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2200.png,2200.png,data/raw/images/2200.png,NMF,0
2201.png,271.tiff,4709,4186,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2201.png,2201.png,data/raw/images/2201.png,NMF,0
2203.png,271.tiff,90,4663,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2203.png,2203.png,data/raw/images/2203.png,NMF,0
2204.png,271.tiff,144,4637,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2204.png,2204.png,data/raw/images/2204.png,NMF,0
2206.png,271.tiff,2847,174,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2206.png,2206.png,data/raw/images/2206.png,NMF,0
2207.png,271.tiff,2670,216,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2207.png,2207.png,data/raw/images/2207.png,NMF,0
2208.png,271.tiff,2571,1444,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2208.png,2208.png,data/raw/images/2208.png,NMF,0
2209.png,271.tiff,6016,1492,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2209.png,2209.png,data/raw/images/2209.png,NMF,0
2211.png,271.tiff,4961,2299,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF,2211.png,2211.png,data/raw/images/2211.png,AMF,1
2212.png,271.tiff,863,3321,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2212.png,2212.png,data/raw/images/2212.png,NMF,0
2213.png,271.tiff,2840,4147,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2213.png,2213.png,data/raw/images/2213.png,NMF,0
2214.png,271.tiff,2464,3525,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2214.png,2214.png,data/raw/images/2214.png,NMF,0
2215.png,271.tiff,2579,4717,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2215.png,2215.png,data/raw/images/2215.png,NMF,0
2216.png,271.tiff,765,2565,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2216.png,2216.png,data/raw/images/2216.png,NMF,0
2217.png,272.tiff,438,905,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF,2217.png,2217.png,data/raw/images/2217.png,AMF,1
2218.png,272.tiff,211,958,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2218.png,2218.png,data/raw/images/2218.png,NMF,0
2219.png,272.tiff,506,374,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2219.png,2219.png,data/raw/images/2219.png,NMF,0
2220.png,272.tiff,2284,946,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,NMF,NMF,2220.png,2220.png,data/raw/images/2220.png,NMF,0
2221.png,272.tiff,2755,371,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2221.png,2221.png,data/raw/images/2221.png,NMF,0
2222.png,272.tiff,2190,284,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2222.png,2222.png,data/raw/images/2222.png,NMF,0
2223.png,272.tiff,2618,942,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,AMF,AMF,AMF,2223.png,2223.png,data/raw/images/2223.png,AMF,1
2224.png,272.tiff,3525,581,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2224.png,2224.png,data/raw/images/2224.png,NMF,0
2225.png,272.tiff,3607,139,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2225.png,2225.png,data/raw/images/2225.png,NMF,0
2226.png,272.tiff,3325,144,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2226.png,2226.png,data/raw/images/2226.png,NMF,0
2227.png,272.tiff,3674,111,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2227.png,2227.png,data/raw/images/2227.png,NMF,0
2228.png,272.tiff,3980,790,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2228.png,2228.png,data/raw/images/2228.png,NMF,0
2230.png,272.tiff,5716,505,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2230.png,2230.png,data/raw/images/2230.png,NMF,0
2231.png,272.tiff,5367,263,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2231.png,2231.png,data/raw/images/2231.png,NMF,0
2233.png,272.tiff,6364,937,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2233.png,2233.png,data/raw/images/2233.png,NMF,0
2234.png,272.tiff,6020,320,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2234.png,2234.png,data/raw/images/2234.png,NMF,0
2235.png,272.tiff,5891,262,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2235.png,2235.png,data/raw/images/2235.png,NMF,0
2236.png,272.tiff,6449,216,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2236.png,2236.png,data/raw/images/2236.png,NMF,0
2237.png,272.tiff,6086,79,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2237.png,2237.png,data/raw/images/2237.png,NMF,0
2238.png,272.tiff,727,1190,canine lymphoma,3D Histech,VMU Vienna,Canine,AMF,AMF,,AMF,2238.png,2238.png,data/raw/images/2238.png,AMF,1
2239.png,272.tiff,650,1092,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2239.png,2239.png,data/raw/images/2239.png,NMF,0
2240.png,272.tiff,852,1079,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2240.png,2240.png,data/raw/images/2240.png,NMF,0
2241.png,272.tiff,727,1465,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2241.png,2241.png,data/raw/images/2241.png,NMF,0
2242.png,272.tiff,151,1771,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2242.png,2242.png,data/raw/images/2242.png,NMF,0
2243.png,272.tiff,366,1255,canine lymphoma,3D Histech,VMU Vienna,Canine,NMF,NMF,,NMF,2243.png,2243.png,data/raw/images/2243.png,NMF,0
